Index,Order ID,Cust ID,Gender,Age,Date,Status,Channel ,SKU,Category,Size,Qty,Amount,Ship-City,Ship-State,Ship-Postal-Code,B2B,age_group
25669,407-8657884-1548349,8657884,F,29,06-07-2023,Delivered,Meesho,J0003-SET-XXL,Set,XXL,1,646,BAREILLY,UTTAR PRADESH,243122,No,adults
25692,408-9801344-1071520,9801344,M,29,06-07-2023,Delivered,Flipkart,J0003-SET-XXXL,Set,3XL,1,654,MUMBAI,MAHARASHTRA,400102,No,adults
21337,404-2211160-6741925,2211160,F,78,05-01-2023,Delivered,Flipkart,JNE3440-KR-N-XXL,kurta,XXL,1,379,JAMMU,JAMMU & KASHMIR,180013,No,senoir_age
18237,406-8843098-9042737,8843098,F,49,05-03-2023,Delivered,Myntra,J0136-KR-S,kurta,S,1,499,KOLKATA,WEST BENGAL,700063,No,middle_age
21473,407-3654862-5395563,3654862,F,78,05-01-2023,Delivered,Flipkart,JNE3440-KR-N-L,kurta,L,1,399,TIRUCHIRAPPALLI,TAMIL NADU,620019,No,senoir_age
18290,404-1439329-6924329,1439329,F,49,05-03-2023,Delivered,Myntra,JNE3863-TU-XL,Top,XL,1,574,NEW DELHI,DELHI,110023,No,middle_age
21474,171-1913463-3229101,1913463,F,78,05-01-2023,Delivered,Meesho,JNE3261-KR-XL,kurta,XL,1,348,"NS Rd 10, JVPDS, Vile Parle (W) Mumbai",MAHARASHTRA,400049,No,senoir_age
18329,402-0977614-2144319,977614,F,49,05-03-2023,Delivered,Amazon,JNE2032-KR-205-L,kurta,L,1,301,Adilabad,TELANGANA,504001,No,middle_age
18366,406-1838062-3107526,1838062,F,49,05-03-2023,Delivered,Flipkart,SET247-KR-SHA-XL,Set,XL,1,716,MUMBAI,MAHARASHTRA,400601,No,middle_age
18376,408-2891457-4821944,2891457,F,49,05-03-2023,Delivered,Nykaa,PJNE3440-KR-N-5XL,kurta,5XL,1,534,KOLKATA,WEST BENGAL,700031,No,middle_age
18401,402-9570698-2413142,9570698,F,49,05-03-2023,Delivered,Amazon,SET332-KR-PP-XXL,Set,XXL,1,525,DHANBAD,JHARKHAND,826001,No,middle_age
30309,403-5618753-4129162,5618753,M,78,06-01-2023,Delivered,Myntra,JNE3904-DR-XL,Western Dress,XL,1,599,NOIDA,UTTAR PRADESH,201303,No,senoir_age
25720,171-2491244-6031549,2491244,M,29,06-07-2023,Delivered,Amazon,JNE3797-KR-L,Western Dress,L,1,715,JABALPUR,MADHYA PRADESH,482008,No,adults
30893,405-1149218-8616316,1149218,M,78,06-01-2023,Delivered,Myntra,SET295-KR-NP-XXL,Set,XXL,1,747,LUCKNOW,UTTAR PRADESH,226021,No,senoir_age
18421,407-2718202-0567528,2718202,F,49,05-03-2023,Delivered,Myntra,J0301-TP-L,Top,L,1,693,KALYAN,MAHARASHTRA,421204,No,middle_age
25728,408-8992490-2093144,8992490,M,29,06-07-2023,Delivered,Nykaa,J0308-DR-XXL,Western Dress,XXL,1,625,MUMBAI,MAHARASHTRA,400081,No,adults
25793,171-3347523-2117143,3347523,M,29,06-07-2023,Delivered,Myntra,SET396-KR-PP-XL,Set,XL,1,988,MEDINIPUR,WEST BENGAL,721101,No,adults
18614,405-5360315-5008327,5360315,F,49,05-03-2023,Delivered,Nykaa,JNE3606-KR-XS,kurta,XS,1,487,KOLKATA,WEST BENGAL,700079,No,middle_age
18715,403-6548099-2845143,6548099,M,49,05-03-2023,Delivered,Ajio,J0306-DR-M,Western Dress,M,1,690,MUMBAI,MAHARASHTRA,400077,No,middle_age
18878,407-0096429-8536353,96429,F,49,05-03-2023,Delivered,Flipkart,SET324-KR-NP-XL,Set,XL,1,597,BARBIL,ODISHA,758035,No,middle_age
25822,171-4988256-8897110,4988256,F,29,06-07-2023,Returned,Myntra,JNE3543-KR-M,kurta,M,1,357,BENGALURU,KARNATAKA,560096,No,adults
25840,404-7590919-0339563,7590919,M,29,06-07-2023,Delivered,Flipkart,J0008-SKD-XL,Set,XL,1,1133,BENGALURU 560037,KARNATAKA,560037,No,adults
31001,406-4229474-9113928,4229474,F,78,06-01-2023,Delivered,Flipkart,JNE3291-KR-XXL,kurta,XXL,1,499,GORAKHPUR,UTTAR PRADESH,273001,No,senoir_age
9331,403-9660947-0369112,9660947,F,78,04-02-2023,Delivered,Myntra,JNE3856-KR-XXL,kurta,XXL,1,666,RAIGARH,MAHARASHTRA,410206,No,senoir_age
9711,405-6647671-2010736,6647671,M,78,04-02-2023,Delivered,Others,SET209-KR-PP-XL,Set,XL,1,548,CHENNAI,TAMIL NADU,600037,No,senoir_age
18883,408-4144815-6548347,4144815,F,49,05-03-2023,Delivered,Amazon,J0354-KR-M,kurta,M,1,568,Meerut,UTTAR PRADESH,250002,No,middle_age
18909,408-3685713-0484300,3685713,F,49,05-03-2023,Delivered,Amazon,SAR003,Saree,Free,1,545,Patna,BIHAR,801503,No,middle_age
25856,406-5586611-6661127,5586611,M,29,06-07-2023,Delivered,Flipkart,NW024-TP-PJ-M,Set,M,1,586,ERNAKULAM,KERALA,682020,No,adults
9881,171-5734358-6411532,5734358,F,78,04-02-2023,Delivered,Myntra,SET323-KR-NP-XS,Set,XS,1,939,MUMBAI,MAHARASHTRA,400018,No,senoir_age
18988,408-3673205-9198769,3673205,F,49,05-03-2023,Delivered,Amazon,J0130-SET-XXXL,Set,3XL,1,659,BHARUCH,GUJARAT,392015,No,middle_age
25936,403-9159614-8167531,9159614,F,29,06-07-2023,Delivered,Ajio,JNE3790-KR-XXXL,kurta,3XL,1,316,KRISHNAGIRI,TAMIL NADU,635201,No,adults
18999,404-9349210-9061922,9349210,F,49,05-03-2023,Delivered,Amazon,JNE3803-KR-M,kurta,M,1,453,JAIPUR,RAJASTHAN,302006,No,middle_age
19091,404-3261566-3712304,3261566,M,49,05-03-2023,Delivered,Amazon,J0129-SET-XS,Set,XS,1,729,YAMUNANAGAR,HARYANA,135001,No,middle_age
19116,403-3081722-6683542,3081722,M,49,05-03-2023,Delivered,Amazon,J0005-DR-XS,Western Dress,XS,1,899,BENGALURU,KARNATAKA,560037,No,middle_age
19159,408-8835230-9490766,8835230,F,49,05-03-2023,Delivered,Amazon,J0023-TP-XS,Top,XS,1,399,VASCO DA GAMA,GOA,403802,No,middle_age
26018,408-9298126-8982746,9298126,M,29,06-07-2023,Delivered,Amazon,JNE3710-DR-L,Western Dress,L,1,690,NEW DELHI,DELHI,110070,No,adults
19187,407-7206548-8295531,7206548,M,49,05-03-2023,Delivered,Amazon,SET324-KR-NP-M,Set,M,1,627,BARAUNI IOC TOWNSHIP,BIHAR,851117,No,middle_age
19624,405-9371496-8008339,9371496,F,78,05-02-2023,Delivered,Myntra,SET329-KR-NP-XXXL,Set,3XL,1,666,BANGALORE,KARNATAKA,560035,No,senoir_age
19240,171-9677427-9157918,9677427,F,49,05-03-2023,Delivered,Myntra,JNE3863-TU-XL,Top,XL,1,798,KALYAN,MAHARASHTRA,421204,No,middle_age
26080,405-3500987-2045903,3500987,F,29,06-07-2023,Delivered,Amazon,JNE3621-KR-L,kurta,L,1,455,BENGALURU,KARNATAKA,560016,No,adults
19273,402-0401707-9901920,401707,M,49,05-03-2023,Delivered,Nykaa,JNE3797-KR-A-L,Western Dress,L,1,725,Gurgaon,HARYANA,122011,No,middle_age
19315,171-2655239-4921953,2655239,M,49,05-03-2023,Delivered,Flipkart,SET192-KR-NP-L,Set,L,1,648,VADODARA,GUJARAT,390003,No,middle_age
28889,402-8984094-5730747,8984094,F,49,06-03-2023,Delivered,Myntra,SET363-KR-NP-M,Set,M,1,1338,VADODARA,GUJARAT,391350,No,middle_age
28910,406-0721876-7542705,721876,F,49,06-03-2023,Delivered,Amazon,JNE3801-KR-M,kurta,M,1,735,Bangalore,KARNATAKA,560083,No,middle_age
28976,171-2138913-2015554,2138913,F,49,06-03-2023,Delivered,Others,PJNE3404-KR-N-4XL,kurta,4XL,1,469,BENGALURU,KARNATAKA,560085,No,middle_age
28998,403-2530702-1041113,2530702,F,49,06-03-2023,Refunded,Flipkart,SET281-KR-PP-M,Set,M,1,499,SOHNA,HARYANA,122102,No,middle_age
29064,403-8505595-9897169,8505595,F,49,06-03-2023,Delivered,Amazon,SAR010,Saree,Free,1,635,BENGALURU,KARNATAKA,560096,No,middle_age
29107,404-7763749-6423510,7763749,M,49,06-03-2023,Delivered,Others,SET394-KR-NP-XL,Set,XL,1,1096,Hyderabad,TELANGANA,500089,No,middle_age
29125,406-4565361-9935513,4565361,F,49,06-03-2023,Delivered,Myntra,JNE3865-TP-XXL,Top,XXL,1,513,mumbai,MAHARASHTRA,400016,No,middle_age
26136,403-1722120-2763544,1722120,F,29,06-07-2023,Delivered,Meesho,JNE3518-KR-M,kurta,M,1,458,AMRAVATI,MAHARASHTRA,444603,No,adults
19649,407-6035135-6418764,6035135,F,78,05-02-2023,Delivered,Myntra,SET187-KR-DH-L,Set,L,1,699,CHENNAI,TAMIL NADU,600001,No,senoir_age
26143,404-0408240-6865927,408240,F,29,06-07-2023,Delivered,Amazon,JNE3801-KR-XXXL,kurta,3XL,1,735,Chennai,TAMIL NADU,600010,No,adults
26184,171-3886325-4509925,3886325,F,29,06-07-2023,Delivered,Flipkart,JNE3794-KR-M,kurta,M,1,517,HONAVAR,KARNATAKA,581361,No,adults
29130,402-8473478-5082719,8473478,F,49,06-03-2023,Delivered,Amazon,JNE3801-KR-S,kurta,S,1,735,PIMPRI CHINCHWAD,MAHARASHTRA,411017,Yes,middle_age
3681,171-5006356-6467529,5006356,M,29,04-08-2023,Delivered,Amazon,J0005-DR-XS,Western Dress,XS,1,899,CHENNAI,TAMIL NADU,600100,No,adults
29145,406-5133578-0725939,5133578,F,49,06-03-2023,Delivered,Flipkart,J0003-SET-XXL,Set,XXL,1,696,RANEBENNUR,KARNATAKA,581115,No,middle_age
19702,171-4196241-4467563,4196241,F,78,05-02-2023,Delivered,Flipkart,J0097-KR-S,kurta,S,1,544,Kottayam,KERALA,686010,No,senoir_age
19824,406-2229866-9623532,2229866,F,78,05-02-2023,Delivered,Amazon,JNE1525-KR-UDF19BLACK-M,kurta,M,1,311,PUNE,MAHARASHTRA,411001,No,senoir_age
3689,405-1490816-2253127,1490816,F,29,04-08-2023,Delivered,Amazon,J0003-SET-M,Set,M,1,646,Ghaziabad,UTTAR PRADESH,201013,No,adults
29164,402-9674538-7989952,9674538,F,49,06-03-2023,Delivered,Flipkart,JNE3405-KR-M,kurta,M,1,399,HYDERABAD,TELANGANA,500078,No,middle_age
3739,405-3531176-2420307,3531176,M,29,04-08-2023,Delivered,Amazon,SET197-KR-NP-M,Set,M,4,3036,LUCKNOW,UTTAR PRADESH,226002,No,adults
29200,171-0642764-6744358,642764,F,49,06-03-2023,Delivered,Nykaa,JNE3160-KR-G-M,kurta,M,1,749,NOIDA,UTTAR PRADESH,201301,No,middle_age
29312,408-4652868-7321910,4652868,F,49,06-03-2023,Delivered,Nykaa,JNE2270-KR-487-A-M,kurta,M,1,518,JHARSUGUDA,ODISHA,768201,No,middle_age
29401,171-4901214-3282756,4901214,F,49,06-03-2023,Delivered,Flipkart,JNE3719-KR-L,kurta,L,1,399,PUDUCHERRY,PUDUCHERRY,605014,No,middle_age
29408,408-8885973-1357108,8885973,M,49,06-03-2023,Delivered,Amazon,JNE3798-KR-XXL,Western Dress,XXL,1,715,NELLORE,ANDHRA PRADESH,524137,No,middle_age
29432,402-9640716-3845900,9640716,F,49,06-03-2023,Delivered,Flipkart,MEN5003-KR-M,kurta,M,1,633,Medchal,TELANGANA,501401,No,middle_age
20142,403-7788114-9928318,7788114,F,78,05-02-2023,Refunded,Amazon,JNE3721-KR-XL,kurta,XL,1,301,KRISHNANAGAR,WEST BENGAL,741101,No,senoir_age
29444,402-1493491-1089125,1493491,F,49,06-03-2023,Delivered,Flipkart,JNE3764-KR-M,kurta,M,1,399,DHAULPUR,RAJASTHAN,328001,No,middle_age
3770,406-0909215-6136334,909215,F,29,04-08-2023,Delivered,Myntra,J0344-TP-XL,Top,XL,1,574,NEW DELHI,DELHI,110002,No,adults
29476,171-5778060-6433169,5778060,M,49,06-03-2023,Delivered,Flipkart,JNE3800-KR-XXL,Western Dress,XXL,1,735,Aluva,KERALA,683108,No,middle_age
20166,402-8648713-0639525,8648713,F,78,05-02-2023,Delivered,Others,JNE3753-KR-XXXL,kurta,3XL,1,475,BENGALURU,KARNATAKA,560075,No,senoir_age
20274,403-5491188-8228334,5491188,F,78,05-02-2023,Delivered,Myntra,JNE2153-KR-278-A-XS,kurta,XS,1,424,NEW DELHI,DELHI,110059,No,senoir_age
7250,402-8058011-5677911,8058011,F,49,04-04-2023,Refunded,Myntra,JNE3500-KR-XXL,kurta,XXL,1,364,HYDERABAD,TELANGANA,500089,No,middle_age
20301,407-9159797-4898752,9159797,F,78,05-02-2023,Delivered,Myntra,JNE3364-KR-1051-A-L,kurta,L,1,376,DEHRADUN,UTTARAKHAND,248003,No,senoir_age
20363,407-0212152-6259569,212152,F,78,05-02-2023,Delivered,Myntra,J0231-SKD-M,Set,M,1,1164,ROHTAK,HARYANA,124001,No,senoir_age
29822,407-7181181-4735539,7181181,F,78,06-02-2023,Delivered,Ajio,SET264-KR-NP-M,Set,M,1,729,AHMEDABAD,GUJARAT,380015,No,senoir_age
29856,408-0023656-0025962,23656,M,78,06-02-2023,Delivered,Amazon,SET398-KR-PP-L,Set,L,1,1129,MUMBAI,MAHARASHTRA,400063,No,senoir_age
7270,404-1732703-3747567,1732703,M,49,04-04-2023,Delivered,Myntra,JNE3860-DR-L,Western Dress,L,1,614,HYDERABAD,TELANGANA,500070,No,middle_age
3791,406-7763660-6089902,7763660,F,29,04-08-2023,Returned,Flipkart,SAR021,Saree,Free,1,399,Secunderabad,TELANGANA,500026,No,adults
29894,171-2095446-3641124,2095446,F,78,06-02-2023,Cancelled,Flipkart,JNE3781-KR-S,kurta,S,1,406,New Delhi,DELHI,110054,No,senoir_age
7425,405-9693676-0351550,9693676,F,49,04-04-2023,Delivered,Amazon,JNE3468-KR-S,kurta,S,1,339,MUMBAI,MAHARASHTRA,400078,No,middle_age
7459,408-4357486-2829936,4357486,M,49,04-04-2023,Delivered,Myntra,JNE3797-KR-XXL,Western Dress,XXL,1,735,Mananthavady,KERALA,670645,No,middle_age
3804,404-8191975-9218762,8191975,F,29,04-08-2023,Delivered,Flipkart,JNE3716-KR-L,kurta,L,1,399,AKOLA,MAHARASHTRA,444001,No,adults
3816,171-2609938-5399538,2609938,F,29,04-08-2023,Delivered,Amazon,MEN5024-KR-M,kurta,M,1,645,NEW DELHI,DELHI,110096,No,adults
8120,402-9671946-7328348,9671946,F,78,04-03-2023,Cancelled,Ajio,J0167-KR-L,kurta,L,1,306,Allahabad,UTTAR PRADESH,211016,No,senoir_age
3895,407-9600621-4937153,9600621,F,29,04-08-2023,Delivered,Amazon,JNE3405-KR-XS,kurta,XS,1,449,NEW DELHI,DELHI,110059,No,adults
3968,405-1890239-2163529,1890239,F,29,04-08-2023,Delivered,Myntra,SET365-KR-NP-L,Set,L,1,1066,GUWAHATI,ASSAM,781017,No,adults
7510,404-9877605-1346763,9877605,F,49,04-04-2023,Delivered,Myntra,SET004-KR-SP-A-S,Set,S,1,682,SANGLI MIRAJ KUPWAD,MAHARASHTRA,416416,No,middle_age
3991,405-7036705-5132303,7036705,F,29,04-08-2023,Delivered,Ajio,J0301-TP-XXL,Top,XXL,1,518,NOIDA Extention,UTTAR PRADESH,201303,No,adults
8213,403-1583868-2046753,1583868,F,78,04-03-2023,Delivered,Amazon,SET268-KR-NP-S,Set,S,1,788,PUDUCHERRY,PUDUCHERRY,605006,No,senoir_age
7569,408-6629457-1726755,6629457,F,49,04-04-2023,Delivered,Flipkart,J0164-DR-XL,Ethnic Dress,XL,1,438,MUMBAI,MAHARASHTRA,400057,No,middle_age
8318,408-8838096-0559566,8838096,F,78,04-03-2023,Delivered,Flipkart,JNE3675-TU-XXL,Top,XXL,1,499,PONDA,GOA,403401,No,senoir_age
8412,408-3621163-2044317,3621163,M,78,04-03-2023,Delivered,Others,J0369-SKD-XXXL,Set,3XL,1,1099,BENGALURU,KARNATAKA,560076,No,senoir_age
7605,408-8245940-8371519,8245940,M,49,04-04-2023,Delivered,Myntra,J0234-SKD-M,Set,M,1,1125,NOIDA,UTTAR PRADESH,201305,No,middle_age
8429,405-8189819-7920342,8189819,M,78,04-03-2023,Delivered,Amazon,SET356-KR-NP-XL,Set,XL,1,969,KAPURTHALA,PUNJAB,144601,No,senoir_age
4020,404-6625413-2679510,6625413,F,29,04-08-2023,Delivered,Myntra,JNE3719-KR-XXL,kurta,XXL,1,399,DOWLESWARAM,ANDHRA PRADESH,533125,No,adults
4032,408-6806398-7267550,6806398,F,29,04-08-2023,Delivered,Meesho,J0236-SKD-XS,Set,XS,1,912,Canacona,GOA,403702,No,adults
8890,407-7375820-5387527,7375820,F,78,04-03-2023,Delivered,Flipkart,SET098-KR-PP-S,Set,S,1,759,RAJAHMUNDRY,ANDHRA PRADESH,533104,No,senoir_age
7649,171-3468292-5803507,3468292,F,49,04-04-2023,Delivered,Amazon,JNE3655-TP-L,Top,L,1,329,NEW DELHI,DELHI,110089,No,middle_age
7683,406-5004666-2073169,5004666,F,49,04-04-2023,Delivered,Nykaa,JNE3405-KR-M,kurta,M,1,435,AMBALA,HARYANA,134003,No,middle_age
7720,402-5202411-3101921,5202411,M,49,04-04-2023,Delivered,Myntra,JNE3797-KR-XS,Western Dress,XS,1,771,KOLKATA,WEST BENGAL,700046,No,middle_age
7728,407-2926206-3619542,2926206,M,49,04-04-2023,Delivered,Myntra,J0346-SET-XS,Set,XS,1,464,BENGALURU,KARNATAKA,560102,No,middle_age
7733,171-0407241-4040351,407241,F,49,04-04-2023,Delivered,Myntra,JNE3466-KR-L,kurta,L,1,771,Pondicherry,PUDUCHERRY,605005,No,middle_age
8944,403-6749920-3565928,6749920,F,78,04-03-2023,Delivered,Amazon,JNE3607-KR-XXXL,kurta,3XL,1,471,Shahdara,DELHI,110032,No,senoir_age
4044,404-3858073-6426743,3858073,F,29,04-08-2023,Delivered,Amazon,SET397-KR-NP-S,Set,S,1,999,GODHRA,GUJARAT,389001,No,adults
7793,406-0639226-2353102,639226,F,49,04-04-2023,Delivered,Flipkart,SET183-KR-DH-M,Set,M,1,759,SURAT,GUJARAT,395004,No,middle_age
18536,408-8187948-8957122,8187948,F,78,05-03-2023,Delivered,Myntra,SET345-KR-NP-XS,Set,XS,1,626,NEW DELHI,DELHI,110017,No,senoir_age
18710,405-4263755-8391555,4263755,M,78,05-03-2023,Delivered,Amazon,SET329-KR-NP-XL,Set,XL,1,666,BENGALURU,KARNATAKA,560037,Yes,senoir_age
4076,404-8504487-9031547,8504487,F,29,04-08-2023,Delivered,Myntra,SET348-KR-NP-L,Set,L,1,899,VARANASI,UTTAR PRADESH,221003,No,adults
7820,404-1745521-3948302,1745521,F,49,04-04-2023,Delivered,Myntra,MEN5025-KR-XXL,kurta,XXL,1,533,KOLKATA,WEST BENGAL,700078,No,middle_age
18815,402-7330292-7758749,7330292,F,78,05-03-2023,Delivered,Amazon,JNE3702-KR-L,kurta,L,1,325,ROHTAK,HARYANA,124001,No,senoir_age
4103,402-8255272-5665145,8255272,F,29,04-08-2023,Delivered,Flipkart,SET183-KR-DH-M,Set,M,1,730,JAIPUR,RAJASTHAN,302021,No,adults
18950,408-2937012-9887522,2937012,F,78,05-03-2023,Delivered,Amazon,SET128-KR-DH-XXXL,Set,3XL,1,921,THANE,MAHARASHTRA,401107,No,senoir_age
4208,171-6687381-4551517,6687381,F,29,04-08-2023,Delivered,Amazon,JNE3697-KR-L,kurta,L,1,486,ERNAKULAM,KERALA,682028,No,adults
4279,171-4582024-0544360,4582024,F,29,04-08-2023,Delivered,Ajio,MEN5014-KR-L,kurta,L,1,495,KANPUR,UTTAR PRADESH,208024,No,adults
4299,403-2391000-5709950,2391000,F,29,04-08-2023,Delivered,Amazon,SET132-KR-NP-S,Set,S,1,547,WARANGAL,TELANGANA,506002,No,adults
7843,407-1717096-9781142,1717096,F,49,04-04-2023,Delivered,Myntra,JNE3607-KR-XXL,kurta,XXL,1,471,chennai,TAMIL NADU,600110,No,middle_age
7850,405-3586607-4063515,3586607,F,49,04-04-2023,Delivered,Myntra,JNE3820-KR-XXXL,kurta,3XL,1,475,MUMBAI,MAHARASHTRA,400071,No,middle_age
4315,405-3377365-1067544,3377365,F,29,04-08-2023,Delivered,Amazon,JNE3713-TP-N-XL,Top,XL,1,348,GURUGRAM,HARYANA,122001,No,adults
7909,403-8967686-0629163,8967686,F,49,04-04-2023,Delivered,Flipkart,JNE3412-KR-M,kurta,M,1,422,SANTOKHGARH,HIMACHAL PRADESH,174301,No,middle_age
7922,171-2676298-0110766,2676298,M,49,04-04-2023,Delivered,Amazon,SET116-KR-NP-XS,Set,XS,1,591,RAICHUR,KARNATAKA,584101,No,middle_age
7957,403-0302837-7873909,302837,F,49,04-04-2023,Delivered,Myntra,SET273-KR-NP-XS,Set,XS,1,612,HYDERABAD,TELANGANA,500032,No,middle_age
8035,404-7540038-7307555,7540038,F,49,04-04-2023,Delivered,Flipkart,SET183-KR-DH-S,Set,S,1,759,PATNA,BIHAR,804453,No,middle_age
19227,406-5939141-2817106,5939141,F,78,05-03-2023,Delivered,Amazon,SET327-KR-DPT-S,Set,S,1,845,CHENNAI,TAMIL NADU,600012,No,senoir_age
4330,407-8448147-0653165,8448147,F,29,04-08-2023,Delivered,Myntra,JNE3365-KR-1052-A-M,kurta,M,1,376,PUNE,MAHARASHTRA,411057,No,adults
4360,407-0450840-4156325,450840,M,29,04-08-2023,Delivered,Myntra,J0230-SKD-S,Set,S,1,999,AHMEDABAD,GUJARAT,380022,No,adults
8064,171-4419935-5001946,4419935,F,49,04-04-2023,Delivered,Myntra,PJNE3568-KR-N-6XL,kurta,6XL,1,452,NOIDA,UTTAR PRADESH,201304,No,middle_age
17140,404-9732347-4590711,9732347,F,49,05-04-2023,Delivered,Flipkart,JNE3617-KR-XXL,kurta,XXL,1,301,PUNE,MAHARASHTRA,411001,No,middle_age
17240,403-3172535-2190752,3172535,F,49,05-04-2023,Delivered,Others,J0340-TP-S,Top,S,1,836,HYDERABAD,TELANGANA,500079,No,middle_age
19268,407-1891614-9162745,1891614,F,78,05-03-2023,Delivered,Amazon,SET327-KR-DPT-XL,Set,XL,1,999,CHANDIGARH,CHANDIGARH,160017,No,senoir_age
17241,408-6561868-7193951,6561868,F,49,05-04-2023,Delivered,Myntra,SAR003,Saree,Free,1,599,LUDHIANA,PUNJAB,141002,No,middle_age
17254,408-4357245-4134741,4357245,F,49,05-04-2023,Delivered,Myntra,SET272-KR-PP-XL,Set,XL,1,852,BENGALURU,KARNATAKA,560102,No,middle_age
19303,404-1161663-9071531,1161663,F,78,05-03-2023,Delivered,Nykaa,MEN5022-KR-M,kurta,M,1,533,NOIDA,UTTAR PRADESH,201301,No,senoir_age
4419,404-3894889-2282733,3894889,F,29,04-08-2023,Delivered,Others,MEN5019-KR-XL,kurta,XL,1,645,RANCHI,JHARKHAND,835303,No,adults
4427,403-7226008-0981104,7226008,F,29,04-08-2023,Delivered,Flipkart,SET187-KR-DH-XXXL,Set,3XL,1,671,HYDERABAD,TELANGANA,500008,No,adults
19310,407-4204372-2573967,4204372,F,78,05-03-2023,Delivered,Myntra,JNE3784-KR-M,kurta,M,1,496,NAGAUR,RAJASTHAN,341001,No,senoir_age
28960,403-8627326-3268353,8627326,F,78,06-03-2023,Delivered,Ajio,JNE3865-TP-L,Top,L,1,498,MOONNIYUR,KERALA,676317,No,senoir_age
28984,405-1903781-7757117,1903781,F,78,06-03-2023,Delivered,Nykaa,MEN5002-KR-L,kurta,L,1,499,CHENNAI,TAMIL NADU,600041,No,senoir_age
17308,403-2618529-9765958,2618529,F,49,05-04-2023,Delivered,Nykaa,JNE3801-KR-S,kurta,S,1,735,NEW DELHI,DELHI,110039,No,middle_age
17397,406-0846188-5073134,846188,F,49,05-04-2023,Delivered,Myntra,JNE3641-TP-N-XS,Top,XS,1,359,MUMBAI,MAHARASHTRA,400097,No,middle_age
28994,408-6634612-9071515,6634612,F,78,06-03-2023,Delivered,Meesho,JNE2199-KR-411-A-L,kurta,L,1,353,BILASPUR,CHHATTISGARH,495001,No,senoir_age
17447,171-5465454-4414721,5465454,F,49,05-04-2023,Delivered,Flipkart,JNE3567-KR-S,kurta,S,1,399,Kolkata,WEST BENGAL,700017,No,middle_age
17540,406-2810837-0862735,2810837,M,49,05-04-2023,Returned,Flipkart,JNE3706-DR-XL,Western Dress,XL,1,413,NEW DELHI,DELHI,110027,No,middle_age
17581,406-5607759-9598719,5607759,M,49,05-04-2023,Returned,Amazon,SET286-KR-NP-L,Set,L,1,666,PUNE,MAHARASHTRA,411057,No,middle_age
17600,407-8482607-2862726,8482607,F,49,05-04-2023,Delivered,Flipkart,JNE3662-TP-XXL,Top,XXL,1,399,BAGESHWAR,UTTARAKHAND,263642,No,middle_age
4489,402-1573430-6026768,1573430,M,29,04-08-2023,Delivered,Amazon,SET058-KR-NP-L,Set,L,1,749,PANAJI,GOA,403001,No,adults
29074,405-7625470-8440349,7625470,M,78,06-03-2023,Delivered,Meesho,J0295-DR-XXL,Western Dress,XXL,1,859,HYDERABAD,TELANGANA,502032,No,senoir_age
4542,171-6522603-5514765,6522603,F,29,04-08-2023,Delivered,Flipkart,SAR028,Saree,Free,1,382,LUCKNOW,UTTAR PRADESH,226010,No,adults
17648,407-5092706-1966737,5092706,F,49,05-04-2023,Delivered,Nykaa,JNE3405-KR-XXXL,kurta,3XL,1,399,VISAKHAPATNAM,ANDHRA PRADESH,530051,No,middle_age
29176,403-3432393-4594733,3432393,F,78,06-03-2023,Delivered,Amazon,SET187-KR-DH-XL,Set,XL,1,599,HYDERABAD,TELANGANA,500014,No,senoir_age
29267,404-4135307-8844337,4135307,F,78,06-03-2023,Delivered,Amazon,JNE3436-KR-XL,kurta,XL,1,299,THANE,MAHARASHTRA,400601,No,senoir_age
17684,402-5778849-0250743,5778849,F,49,05-04-2023,Delivered,Myntra,SET386-KR-NP-L,Set,L,1,631,NEW DELHI,DELHI,110006,No,middle_age
29435,408-0083641-5255511,83641,F,78,06-03-2023,Delivered,Amazon,MEN5002-KR-M,kurta,M,1,688,OTTAPPALAM,KERALA,679102,No,senoir_age
17686,407-4911733-6911555,4911733,F,49,05-04-2023,Delivered,Flipkart,J0095-SET-XXL,Set,XXL,1,633,SONIPAT,HARYANA,131001,No,middle_age
17747,402-7965773-9641914,7965773,M,49,05-04-2023,Delivered,Amazon,SET378-KR-NP-XS,Set,XS,1,1245,PULGAON,MAHARASHTRA,442302,No,middle_age
4581,408-9157608-3749930,9157608,F,29,04-08-2023,Delivered,Myntra,J0307-TP-XS,Top,XS,1,729,pathankot,PUNJAB,145001,No,adults
8054,404-6794557-0435521,6794557,F,78,04-04-2023,Delivered,Flipkart,JNE3698-KR-S,kurta,S,1,487,NEW DELHI,DELHI,110068,No,senoir_age
17340,405-3136547-0920341,3136547,M,78,05-04-2023,Delivered,Ajio,JNE3797-KR-XL,Western Dress,XL,1,735,Ambala,HARYANA,133202,No,senoir_age
17762,407-2895525-2277117,2895525,F,49,05-04-2023,Delivered,Myntra,JNE3405-KR-L,kurta,L,1,449,BENGALURU,KARNATAKA,560105,No,middle_age
17766,404-4183731-0344361,4183731,F,49,05-04-2023,Delivered,Amazon,J0009-SKD-M,Set,M,1,838,GURUGRAM,HARYANA,122012,No,middle_age
17786,408-6252924-6311523,6252924,M,49,05-04-2023,Delivered,Amazon,SET184-KR-PP-L,Set,L,1,573,ZIRAKPUR,PUNJAB,140603,No,middle_age
